id,layer,source_path,line,english,proposed_ja,status,reviewer,notes
1548,tui,app/tui/src/ui/tui.ts,904,No sessions yet. Use /new to start one.,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1549,tui,app/tui/src/ui/tui.ts,906,Failed to fetch sessions: ${err instanceof Error ? err.message : err},,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1550,tui,app/tui/src/ui/tui.ts,923,"Switch Session (arrows to move, Enter to select, Esc to cancel)",,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1551,tui,app/tui/src/ui/tui.ts,924,\u2500,\u2500,approved,PR-4.0,noise: braille spinner frame — no translation needed
1552,tui,app/tui/src/ui/tui.ts,948,Building polyclaw v3...,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1553,tui,app/tui/src/ui/tui.ts,948,Deploying to ${target.name}...,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1554,tui,app/tui/src/ui/tui.ts,950,Building,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1555,tui,app/tui/src/ui/tui.ts,950,Deploying,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1556,tui,app/tui/src/ui/tui.ts,962,Reconnected to ${containerId},,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1557,tui,app/tui/src/ui/tui.ts,964,Compose stack started (admin + runtime),,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1558,tui,app/tui/src/ui/tui.ts,965,Deployed to ${baseUrl},,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1559,tui,app/tui/src/ui/tui.ts,968,Deploy failed: ${err instanceof Error ? err.message : err},,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1560,tui,app/tui/src/ui/tui.ts,969,Press Ctrl+C to exit.,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1561,tui,app/tui/src/ui/tui.ts,984,Waiting for server...,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1562,tui,app/tui/src/ui/tui.ts,985,Waiting for server,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1563,tui,app/tui/src/ui/tui.ts,1015,Server did not become ready.,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1564,tui,app/tui/src/ui/tui.ts,1016,Press Ctrl+C to exit.,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1565,tui,app/tui/src/ui/tui.ts,1022,Server is ready!,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1566,tui,app/tui/src/ui/tui.ts,1039,Admin UI: http://...?secret=XXX,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1567,tui,app/tui/src/ui/tui.ts,1045,Warning: Admin secret not found in logs. Status polling may fail (401).,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1568,tui,app/tui/src/ui/tui.ts,1056,Ctrl+C to quit,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1569,tui,app/tui/src/ui/tui.ts,1056,Ctrl+C to disconnect (container keeps running),,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1570,tui,app/tui/src/ui/tui.ts,1058,Type a message and press Enter (${exitHint}),,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1571,tui,app/tui/src/ui/tui.ts,1072,Connected,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1572,tui,app/tui/src/ui/tui.ts,1081,; currentReplyId = addMessage(,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1573,tui,app/tui/src/ui/tui.ts,1088,(no response),,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1574,tui,app/tui/src/ui/tui.ts,1114,Tool: ${tool},,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1575,tui,app/tui/src/ui/tui.ts,1115,Args: ${args},,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1576,tui,app/tui/src/ui/tui.ts,1116,Press y to approve or n to deny,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1577,tui,app/tui/src/ui/tui.ts,1118,"[APPROVAL] press y = approve, n = deny",,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1578,tui,app/tui/src/ui/tui.ts,1125,Approved.,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1579,tui,app/tui/src/ui/tui.ts,1125,Denied.,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1580,tui,app/tui/src/ui/tui.ts,1128,Ctrl+C to quit,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1581,tui,app/tui/src/ui/tui.ts,1128,Ctrl+C to disconnect,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1582,tui,app/tui/src/ui/tui.ts,1129,Type a message and press Enter (${exitHint}),,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1583,tui,app/tui/src/ui/tui.ts,1133,)} -- ${String(data.reason ||,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1584,tui,app/tui/src/ui/tui.ts,1133,"Tool denied: ${String(data.tool || """")} -- ${String(data.reason || """")}",,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1585,tui,app/tui/src/ui/tui.ts,1143,[${f.kind}] ${f.name},,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1586,tui,app/tui/src/ui/tui.ts,1148,[${Array.isArray(data.cards) ? data.cards.length : 0} card(s)],,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1587,tui,app/tui/src/ui/tui.ts,1152,Unknown error,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1588,tui,app/tui/src/ui/tui.ts,1161,Disconnected. Reconnecting...,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1589,tui,app/tui/src/ui/tui.ts,1175,Not connected,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1590,tui,app/tui/src/ui/tui.ts,1182,|| lower ===,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1591,tui,app/tui/src/ui/tui.ts,1184,|| lower ===,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1592,tui,app/tui/src/ui/tui.ts,1186,Approved,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1593,tui,app/tui/src/ui/tui.ts,1186,Denied,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1594,tui,app/tui/src/ui/tui.ts,1193,Shutting down...,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1595,tui,app/tui/src/ui/tui.ts,1221,Authorization,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1596,tui,app/tui/src/ui/tui.ts,1221,Bearer ${secret},,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1597,tui,app/tui/src/ui/tui.ts,1224,refreshStatus,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1598,tui,app/tui/src/ui/tui.ts,1224,status endpoint returned ${res.status},,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1599,tui,app/tui/src/ui/app.ts,120,Stopping container...,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1600,tui,app/tui/src/ui/app.ts,133,polyclaw v3 | Starting up...,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1601,tui,app/tui/src/ui/app.ts,150,\x1b[33m●\x1b[0m Building Docker image...,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1602,tui,app/tui/src/ui/app.ts,161,Build Output,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1603,tui,app/tui/src/ui/app.ts,192,Configuration,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1604,tui,app/tui/src/ui/app.ts,205,Admin: http://localhost:${displayPort},,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1605,tui,app/tui/src/ui/app.ts,206,Runtime: http://localhost:8080,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1606,tui,app/tui/src/ui/app.ts,207,Server URL: ${serverUrl},,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1607,tui,app/tui/src/ui/app.ts,208,(provided),,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1608,tui,app/tui/src/ui/app.ts,208,(auto-detect),,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1609,tui,app/tui/src/ui/app.ts,208,"Secret: ${this.cfg.secret ? ""(provided)"" : ""(auto-detect)""}",,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1610,tui,app/tui/src/ui/app.ts,209,Project: ${this.cfg.projectRoot},,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1611,tui,app/tui/src/ui/app.ts,219,q: quit,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1612,tui,app/tui/src/ui/app.ts,248,\x1b[33m●\x1b[0m Building Docker images...,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1613,tui,app/tui/src/ui/app.ts,253,\x1b[31m●\x1b[0m Docker build FAILED. Check output above. Press q to quit.,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1614,tui,app/tui/src/ui/app.ts,256,Build complete.,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1615,tui,app/tui/src/ui/app.ts,259,\x1b[33m●\x1b[0m Reading admin secret...,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1616,tui,app/tui/src/ui/app.ts,264,\x1b[33m●\x1b[0m Starting compose stack...,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1617,tui,app/tui/src/ui/app.ts,265,Starting admin + runtime containers...,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1618,tui,app/tui/src/ui/app.ts,268,Compose stack started (${this.containerId}),,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1619,tui,app/tui/src/ui/app.ts,270,\x1b[31m●\x1b[0m Failed to start containers. Press q to quit.,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1620,tui,app/tui/src/ui/app.ts,271,Error: ${err instanceof Error ? err.message : err},,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1621,tui,app/tui/src/ui/app.ts,276,Admin: http://localhost:${composeAdminPort},,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1622,tui,app/tui/src/ui/app.ts,277,Runtime: http://localhost:8080,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1623,tui,app/tui/src/ui/app.ts,278,Server URL: ${serverUrl},,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1624,tui,app/tui/src/ui/app.ts,282,\x1b[33m●\x1b[0m Waiting for server to become ready...,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1625,tui,app/tui/src/ui/app.ts,283,Waiting for health endpoint...,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1626,tui,app/tui/src/ui/app.ts,287,\x1b[33m●\x1b[0m Server did not respond in time. Launching TUI anyway...,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1627,tui,app/tui/src/ui/app.ts,288,Warning: /health did not respond within 90s,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1628,tui,app/tui/src/ui/app.ts,290,Server is healthy.,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1629,tui,app/tui/src/ui/app.ts,295,Reading admin secret from volume...,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1630,tui,app/tui/src/ui/app.ts,301,"Admin secret: ${secret.slice(0, 4)}****",,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1631,tui,app/tui/src/ui/app.ts,303,Warning: Could not read admin secret. API calls may fail (401).,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1632,tui,app/tui/src/ui/app.ts,313,Admin: http://localhost:${composeAdminPort},,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1633,tui,app/tui/src/ui/app.ts,314,Runtime: http://localhost:8080,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1634,tui,app/tui/src/ui/app.ts,315,Web UI: ${secret ?,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1635,tui,app/tui/src/ui/app.ts,315,: serverUrl},,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1636,tui,app/tui/src/ui/app.ts,316,"Container: ${this.containerId.slice(0, 12)}",,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1637,tui,app/tui/src/ui/app.ts,319,\x1b[32m●\x1b[0m Ready. Launching TUI...,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1638,tui,app/tui/src/ui/app.ts,347,polyclaw v3 | Autonomous AI Copilot,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1639,tui,app/tui/src/ui/app.ts,375,Tab/Shift+Tab: switch sections | q: quit,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1640,tui,app/tui/src/ui/app.ts,383,Web UI: ${this.api.webUiUrl},,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1641,tui,app/tui/src/ui/app.ts,442,\x1b[32m,\x1b[32m,approved,PR-4.0,noise: ANSI escape sequence — no translation needed
1642,tui,app/tui/src/ui/app.ts,443,\x1b[33m,\x1b[33m,approved,PR-4.0,noise: ANSI escape sequence — no translation needed
1643,tui,app/tui/src/ui/app.ts,453,Admin: ${cColor(cs.admin.health)}${cLabel(cs.admin.health)}\x1b[0m,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1644,tui,app/tui/src/ui/app.ts,454,Runtime: ${cColor(cs.runtime.health)}${cLabel(cs.runtime.health)}\x1b[0m,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1645,tui,app/tui/src/ui/app.ts,457,"\x1b[33m●\x1b[0m polyclaw v3 | ${ctrPieces.join("" "")}",,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1646,tui,app/tui/src/ui/app.ts,465,\x1b[32mOK\x1b[0m,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1647,tui,app/tui/src/ui/app.ts,465,\x1b[31m--\x1b[0m,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1648,tui,app/tui/src/ui/app.ts,465,"Azure: ${azOk ? ""\x1b[32mOK\x1b[0m"" : ""\x1b[31m--\x1b[0m""}",,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1649,tui,app/tui/src/ui/app.ts,466,\x1b[32mOK\x1b[0m,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1650,tui,app/tui/src/ui/app.ts,466,\x1b[90m--\x1b[0m,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1651,tui,app/tui/src/ui/app.ts,466,"Tunnel: ${tunnelOk ? ""\x1b[32mOK\x1b[0m"" : ""\x1b[90m--\x1b[0m""}",,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1652,tui,app/tui/src/ui/app.ts,473,\x1b[32m,\x1b[32m,approved,PR-4.0,noise: ANSI escape sequence — no translation needed
1653,tui,app/tui/src/ui/app.ts,474,\x1b[33m,\x1b[33m,approved,PR-4.0,noise: ANSI escape sequence — no translation needed
1654,tui,app/tui/src/ui/app.ts,483,Admin: ${cColor(cs.admin.health)}${cLabel(cs.admin.health)}\x1b[0m,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1655,tui,app/tui/src/ui/app.ts,484,Runtime: ${cColor(cs.runtime.health)}${cLabel(cs.runtime.health)}\x1b[0m,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1656,tui,app/tui/src/ui/app.ts,487,\x1b[32m●\x1b[0m,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1657,tui,app/tui/src/ui/app.ts,487,\x1b[33m●\x1b[0m,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1658,tui,app/tui/src/ui/disclaimer.ts,45,as is,,translated,PR-4.2,PR-4.2 translated in source file (TUI Phase 4)
1659,tui,app/tui/src/deploy/process.ts,51,--output json,,approved,PR-4.3,noise: docker/CLI command/JSDoc/HTTP header (template literal kept English)
1660,tui,app/tui/src/deploy/process.ts,58,The behavior of this command has been altered,,approved,PR-4.3,noise: docker/CLI command/JSDoc/HTTP header (template literal kept English)
1661,tui,app/tui/src/deploy/aca.ts,7,. It calls,,translated,PR-4.3,
1662,tui,app/tui/src/deploy/aca.ts,7,POST /api/setup/aca/deploy,,translated,PR-4.3,
1663,tui,app/tui/src/deploy/aca.ts,58,} (${data.name || data.id ||,,translated,PR-4.3,
1664,tui,app/tui/src/deploy/aca.ts,74,Authorization,,translated,PR-4.3,
1665,tui,app/tui/src/deploy/aca.ts,74,Bearer ${secret},,translated,PR-4.3,
1666,tui,app/tui/src/deploy/aca.ts,99,Requesting ACA deployment teardown from admin...,,translated,PR-4.3,
1667,tui,app/tui/src/deploy/aca.ts,102,Content-Type,,translated,PR-4.3,
1668,tui,app/tui/src/deploy/aca.ts,103,Authorization,,translated,PR-4.3,
1669,tui,app/tui/src/deploy/aca.ts,103,Bearer ${secret},,translated,PR-4.3,
1670,tui,app/tui/src/deploy/aca.ts,119,Could not reach admin. Skipping ACA teardown.,,translated,PR-4.3,
1671,tui,app/tui/src/deploy/aca.ts,123,Stopping admin container...,,translated,PR-4.3,
1672,tui,app/tui/src/deploy/aca.ts,134,Azure Container Apps,,translated,PR-4.3,
1673,tui,app/tui/src/deploy/aca.ts,145,Authorization,,translated,PR-4.3,
1674,tui,app/tui/src/deploy/aca.ts,145,Bearer ${this._secret},,translated,PR-4.3,
1675,tui,app/tui/src/deploy/aca.ts,169,Checking if admin container is already running...,,translated,PR-4.3,
1676,tui,app/tui/src/deploy/aca.ts,172,Admin not running. Building images and starting...,,translated,PR-4.3,
1677,tui,app/tui/src/deploy/aca.ts,175,Docker compose build failed,,translated,PR-4.3,
1678,tui,app/tui/src/deploy/aca.ts,177,Building linux/amd64 image for ACA...,,translated,PR-4.3,
1679,tui,app/tui/src/deploy/aca.ts,179,Docker build (linux/amd64) failed,,translated,PR-4.3,
1680,tui,app/tui/src/deploy/aca.ts,183,Building Docker image...,,translated,PR-4.3,
1681,tui,app/tui/src/deploy/aca.ts,185,Docker compose build failed,,translated,PR-4.3,
1682,tui,app/tui/src/deploy/aca.ts,187,Building linux/amd64 image for ACA...,,translated,PR-4.3,
1683,tui,app/tui/src/deploy/aca.ts,189,Docker build (linux/amd64) failed,,translated,PR-4.3,
1684,tui,app/tui/src/deploy/aca.ts,191,Starting local admin container...,,translated,PR-4.3,
1685,tui,app/tui/src/deploy/aca.ts,196,Waiting for local admin to be healthy...,,translated,PR-4.3,
1686,tui,app/tui/src/deploy/aca.ts,198,Admin container failed to start. Check: docker logs polyclaw-admin,,translated,PR-4.3,
1687,tui,app/tui/src/deploy/aca.ts,199,Local admin is healthy.,,translated,PR-4.3,
1688,tui,app/tui/src/deploy/aca.ts,204,Resolving admin secret from Key Vault...,,translated,PR-4.3,
1689,tui,app/tui/src/deploy/aca.ts,208,WARNING: Could not read admin secret. API calls may fail.,,translated,PR-4.3,
1690,tui,app/tui/src/deploy/aca.ts,217,No existing ACA deployment. Deploying fresh...,,translated,PR-4.3,
1691,tui,app/tui/src/deploy/aca.ts,221,Triggering ACA deployment (pushes pre-built image to ACR)...,,translated,PR-4.3,
1692,tui,app/tui/src/deploy/aca.ts,222,This deploys the runtime to ACA. May take 30-40 minutes.,,translated,PR-4.3,
1693,tui,app/tui/src/deploy/aca.ts,226,Content-Type,,translated,PR-4.3,
1694,tui,app/tui/src/deploy/aca.ts,247,: step.status ===,,translated,PR-4.3,
1695,tui,app/tui/src/deploy/aca.ts,248,[${icon}] ${step.step}${step.detail ?,,translated,PR-4.3,
1696,tui,app/tui/src/deploy/aca.ts,252,ACA deployment failed: ${result.message},,translated,PR-4.3,
1697,tui,app/tui/src/deploy/aca.ts,255,"ACA runtime (external, IP-whitelisted): https://${result.runtime_fqdn}",,translated,PR-4.3,
1698,tui,app/tui/src/deploy/aca.ts,282,docker compose up admin failed (exit ${exitCode}): ${stderr},,translated,PR-4.3,
1699,tui,app/tui/src/deploy/aca.ts,302,Found existing ACA deployment: runtime at ${data.runtime_fqdn},,translated,PR-4.3,
1700,tui,app/tui/src/deploy/aca.ts,303,Reconnecting -- local admin stays running.,,translated,PR-4.3,
1701,tui,app/tui/src/deploy/docker.ts,4,docker compose,,approved,PR-4.3,noise: docker/CLI command/JSDoc/HTTP header (template literal kept English)
1702,tui,app/tui/src/deploy/docker.ts,38,az login,,approved,PR-4.3,noise: docker/CLI command/JSDoc/HTTP header (template literal kept English)
1703,tui,app/tui/src/deploy/docker.ts,40,~/.azure,,approved,PR-4.3,noise: docker/CLI command/JSDoc/HTTP header (template literal kept English)
1704,tui,app/tui/src/deploy/docker.ts,47,# Auto-generated by the Polyclaw TUI -- do not commit.,,approved,PR-4.3,noise: docker/CLI command/JSDoc/HTTP header (template literal kept English)
